marketplace_id,Player,Team,Position,Position Group,Play_Type,Season,Week,Moment_Date,Game Outcome,won_game,Description only (Moment TD),Conservative (In-game TD),Conservative (Moment TD),Best Guess: (In-game TD),Best Guess (Moment TD),Moment_Tier,Rarity,Moment_Description,NFLALLDAY_ASSETS_URL,Total_Circulation,Price,tx_id,site
816,Najee Harris,Pittsburgh Steelers,All,All,Reception,2021,2,2021-09-19 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"Najee Harris eluded a would-be tackler after pulling in this short pass and that's where the fun really began. Racing toward the end zone as two defenders closed in, he launched into the air from three yards out and extended the ball past the goal line for the score. It was his first career NFL touchdown, part of a game where he tallied 38 yards on 10 carries and caught five passes for 43 yards. The Steelers would fall to Las Vegas, though, 26-17, on Sept. 19, 2021.",https://assets.nflallday.com/editions/base/47f6b985-b6af-43f4-9912-0748e6d0146c/play_47f6b985-b6af-43f4-9912-0748e6d0146c_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,43.625568468923696,1979,https://nflallday.com/listing/moment/816
817,Ja'Marr Chase,Cincinnati Bengals,All,All,Reception,2021,1,2021-09-12 00:00:00.000,Win,True,True,True,True,True,True,RARE,1,"First career NFL touchdown? That would be monumental enough. But Ja'Marr Chase made sure it had flair, too, pulling in this deep ball from quarterback Joe Burrow, shaking off a would-be tackler, and taking it in for the 50-yard score. Chase caught five passes for 101 yards and this score on the day, a 27-24 Cincinnati victory over Minnesota in overtime on Sept. 12, 2021.",https://assets.nflallday.com/editions/locked_in/b3a9ac7f-353e-4932-97cd-e87624f9692d/play_b3a9ac7f-353e-4932-97cd-e87624f9692d_locked_in_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,1199,272.46153846153845,26,https://nflallday.com/listing/moment/817
818,Chidobe Awuzie,Cincinnati Bengals,All,All,Interception,2021,Super Bowl LVI,2022-02-13 00:00:00.000,Loss,False,True,,False,True,False,COMMON,0,"Just after his team's offense scored a touchdown out of halftime, Chidobe Awuzie gave the Bengals the ball back again shortly after, picking off this tipped pass in Los Angeles territory. Cincinnati would put a field goal on the board to extend their lead to a touchdown, but would not score after that in a 23-20 loss to the Rams in Super Bowl LVI. Awuzie added five total tackles in the game. ",https://assets.nflallday.com/editions/super_bowl_lvi/f75d2ab3-1291-470b-a148-332851b5982d/play_f75d2ab3-1291-470b-a148-332851b5982d_super_bowl_lvi_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,7.159090909090909,616,https://nflallday.com/listing/moment/818
820,Jessie Bates III,Cincinnati Bengals,All,All,Interception,2021,Super Bowl LVI,2022-02-13 00:00:00.000,Loss,False,False,,False,False,False,COMMON,0,"Jessie Bates III shadowed Van Jefferson as quarterback Matthew Stafford directed the wide receiver to the back of the end zone and let this pass fly. Bates high-pointed the ball and pulled it in for the interception, ending the Rams' drive with close to two minutes to go before halftime of Super Bowl LVI. He added six total tackles in the game, though Cincinnati would ultimately fall, 23-20, on Feb. 13, 2022. ",https://assets.nflallday.com/editions/super_bowl_lvi/bc4617c9-f651-4ce8-a775-dabbdc2a973e/play_bc4617c9-f651-4ce8-a775-dabbdc2a973e_super_bowl_lvi_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,8.032203389830508,590,https://nflallday.com/listing/moment/820
821,Joe Mixon,Cincinnati Bengals,All,All,Pass,2021,Super Bowl LVI,2022-02-13 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"Joe Mixon became just the fifth non-quarterback ever to throw a touchdown in the Super Bowl, floating a pass to wide receiver Tee Higgins for the score. The trick play was made possible after the pitch to Mixon pulled the Los Angeles defense toward him, opening room for Higgins in the back of the end zone. It was Mixon's lone pass attempt of the game. He also carried the ball 15 times for 72 yards, though the Bengals would ultimately fall to the Rams in Super Bowl LVI, 23-20.",https://assets.nflallday.com/editions/super_bowl_lvi/761a85cb-c656-4a9a-bd91-efe08c63fcb4/play_761a85cb-c656-4a9a-bd91-efe08c63fcb4_super_bowl_lvi_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,20.1937984496124,1290,https://nflallday.com/listing/moment/821
823,Darrell Henderson,Los Angeles Rams,All,All,Reception,2021,Super Bowl LVI,2022-02-13 00:00:00.000,Win,True,False,False,False,False,False,COMMON,0,"Darrell Henderson came uncovered out of the backfield after this fake toss, with quarterback Matthew Stafford finding him for a gain of 25 yards down the near sideline. Henderson showed his pass-catching ability against Cincinnati in Super Bowl LVI, pulling in three passes for 43 yards in his team's 23-20 win over the Bengals on Feb. 13, 2022.",https://assets.nflallday.com/editions/super_bowl_lvi/4d19eed3-30c8-4e96-bb5d-aa421ca0beba/play_4d19eed3-30c8-4e96-bb5d-aa421ca0beba_super_bowl_lvi_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,13.817192600652884,919,https://nflallday.com/listing/moment/823
824,Matthew Stafford,Los Angeles Rams,All,All,Pass,2021,Super Bowl LVI,2022-02-13 00:00:00.000,Win,True,True,True,True,True,True,COMMON,0,"Off the play action, quarterback Matthew Stafford rolled to his right and eyed wide receiver Cooper Kupp breaking toward the back pylon behind two Cincinnati defenders. He delivered this on-point pass and Kupp pulled it in, then tapped his feet inbounds for the score. Stafford finished 26-of-40 for 283 yards with three touchdowns and two interceptions in the game, a 23-20 victory over Cincinnati to win Super Bowl LVI on Feb. 13, 2022.",https://assets.nflallday.com/editions/super_bowl_lvi/a436db4d-d2c4-45fd-9fe2-2f279ff8d943/play_a436db4d-d2c4-45fd-9fe2-2f279ff8d943_super_bowl_lvi_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,16.756137479541735,611,https://nflallday.com/listing/moment/824
825,Odell Beckham Jr.,Los Angeles Rams,All,All,Reception,2021,Super Bowl LVI,2022-02-13 00:00:00.000,Win,True,True,,True,True,True,COMMON,0,"Working in single coverage, Odell Beckham Jr. shaded toward the pylon on the near side of the field and quarterback Matthew Stafford put it where only OBJ could get it, allowing the receiver to go up and make the grab for the first touchdown of the game. Beckham made a big impact early, catching two passes for 52 yards and this score in the game before exiting with an injury. His team pulled together in his absence to win Super Bowl LVI over Cincinnati, 23-20, on Feb. 13, 2022. ",https://assets.nflallday.com/editions/super_bowl_lvi/3c423263-12ad-4320-9c0c-07da1624d4ae/play_3c423263-12ad-4320-9c0c-07da1624d4ae_super_bowl_lvi_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,8500,13.557093425605537,289,https://nflallday.com/listing/moment/825
826,Ja'Marr Chase,Cincinnati Bengals,All,All,Reception,2021,Super Bowl LVI,2022-02-13 00:00:00.000,Loss,False,False,False,False,False,False,RARE,1,"Ja'Marr Chase got a step on cornerback Jalen Ramsey and needed just one hand to pull in this deep pass from quarterback Joe Burrow down the far sideline. Tumbling to the ground, he maintained control and finished the catch for a gain of 46 yards and a first down for Cincinnati inside the five-yard line. Cincinnati would kick a field goal four plays later for its first points of the game, though they would go on to fall to the Rams, 23-20, in Super Bowl LVI on Feb. 13, 2022. Chase finished with five catches for 89 yards in the game.",https://assets.nflallday.com/editions/super_bowl_lvi/81c6e63c-abd9-48f6-94a6-f978c73f7c0d/play_81c6e63c-abd9-48f6-94a6-f978c73f7c0d_super_bowl_lvi_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,1200,206.86206896551724,29,https://nflallday.com/listing/moment/826
830,Thurman Thomas,Buffalo Bills,All,All,Reception,1989,4,1989-10-01 00:00:00.000,Win,True,True,,,True,True,COMMON,0,"This 74-yard Thurman Thomas catch was the cherry on top of a big day for the Buffalo running back, pushing the game out of reach and sealing a victory for the Bills. Running a wheel route down the far sideline, Thomas pulled in the pass and turned on the jets to take it in for the touchdown and make it a three-score game. He carried the ball 21 times for 105 yards and a touchdown on the ground to go along with four catches for 99 yards and this score through the air. The Bills would go on to win, 31-10, over the Patriots on Oct. 1, 1989.",https://assets.nflallday.com/editions/gridiron/0ff8162d-9a72-47f2-bcc1-d2157171a3c6/play_0ff8162d-9a72-47f2-bcc1-d2157171a3c6_gridiron_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,9000,8.255670103092784,485,https://nflallday.com/listing/moment/830
831,Javon Walker,Denver Broncos,All,All,Reception,2006,15,2006-12-17 00:00:00.000,Win,True,True,True,True,True,True,COMMON,0,"Javon Walker worked his way behind the defense as his quarterback rolled out off the play action on this play, tracking the ball and pulling it in for the 54-yard score. Walker caught five passes on the day for 84 yards and this touchdown in a 37-20 Broncos win over Arizona on Dec. 17, 2006.",https://assets.nflallday.com/editions/gridiron/13e08975-8477-419b-b1c3-b6d23a8374f1/play_13e08975-8477-419b-b1c3-b6d23a8374f1_gridiron_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,9000,10.494208494208495,1554,https://nflallday.com/listing/moment/831
832,Terrell Davis,Denver Broncos,All,All,Rush,1998,8,1998-10-25 00:00:00.000,Win,True,True,,,True,True,COMMON,0,"Terrell Davis found a hole on the left side and darted through it, getting to the second level of the Jacksonville defense and pushing into the red zone. He dodged one diving defender and took a hit from another, which propelled him into the end zone on this 37-yard touchdown run. Davis carried the ball 31 times for 136 yards and three touchdowns on the day in Denver's 37-24 win over the Jaguars on Oct. 25, 1998.",https://assets.nflallday.com/editions/gridiron/9d7f0bdd-51e7-42a8-9faa-493c0b960944/play_9d7f0bdd-51e7-42a8-9faa-493c0b960944_gridiron_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,9000,13.711014176663031,917,https://nflallday.com/listing/moment/832
833,Antonio Freeman,Green Bay Packers,All,All,Reception,1998,16,1998-12-20 00:00:00.000,Win,True,True,,,True,True,COMMON,0,"In the Green Bay snow, Antonio Freeman put on a show. The wide receiver caught seven passes for 186 yards and three touchdowns, including this 32-yard score from Brett Favre to extend the Packers' lead just before halftime. His standout performance helped Green Bay to a 30-22 win over Tennessee on Dec. 20, 1998.",https://assets.nflallday.com/editions/gridiron/e48e92be-a68b-421e-b911-6a9a731e6a2d/play_e48e92be-a68b-421e-b911-6a9a731e6a2d_gridiron_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,9000,8.287109375,512,https://nflallday.com/listing/moment/833
835,Marvin Harrison,Indianapolis Colts,All,All,Reception,2006,13,2006-12-03 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"Marvin Harrison's stop-and-go hesitation on this route was enough to pull the safety toward him, which freed him to go deep and pull in this 68-yard pass for the score. Harrison caught seven passes for 172 yards and this touchdown in the game, a 20-17 loss to Tennessee on Dec. 3, 2006.",https://assets.nflallday.com/editions/gridiron/a6f3a40f-34c9-4532-b242-9981a29f93d9/play_a6f3a40f-34c9-4532-b242-9981a29f93d9_gridiron_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,9000,11.092130518234166,521,https://nflallday.com/listing/moment/835
836,Ricky Williams,Miami Dolphins,All,All,Rush,2002,4,2002-09-29 00:00:00.000,Loss,False,True,True,False,True,False,COMMON,0,"Ricky Williams fought through contact at the line of scrimmage, then delivered a stiff arm down the field on this 30-yard run against Kansas City. Williams carried the ball 14 times for 66 yards on the day and added a touchdown, though Miami would fall, 48-30, to the Chiefs on Sept. 29, 2002.",https://assets.nflallday.com/editions/gridiron/36e7f718-f6e2-48aa-a865-33c5f6d632e6/play_36e7f718-f6e2-48aa-a865-33c5f6d632e6_gridiron_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,9000,9.65524193548387,496,https://nflallday.com/listing/moment/836
837,Cris Carter,Minnesota Vikings,All,All,Reception,2001,5,2001-10-14 00:00:00.000,Win,True,False,True,True,True,True,COMMON,0,"Cris Carter had to make nearly a full extension to pull in this deep ball from Daunte Culpepper and he did, securing the pass and tumbling into the end zone for a 47-yard score. It was one of eight catches on the day for Carter for 111 yards and this score in Minnesota's 31-26 victory over Detroit on Oct. 14, 2001.",https://assets.nflallday.com/editions/gridiron/504d4f1c-9239-4811-9444-b1aae35963a7/play_504d4f1c-9239-4811-9444-b1aae35963a7_gridiron_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,9000,9.063583815028903,346,https://nflallday.com/listing/moment/837
838,Daunte Culpepper,Minnesota Vikings,All,All,Pass,2005,3,2005-09-25 00:00:00.000,Win,True,True,True,True,True,True,COMMON,0,"Daunte Culpepper glanced right before locking in on his target to the left, launching this deep ball to Troy Williamson, who had gotten a step on his defender down the far sideline. Williamson pulled it in and fell forward into the end zone, giving the Vikings six points on the 53-yard connection. Culpepper finished 21-of-29 for 300 yards and three touchdowns in a 33-16 Minnesota win over New Orleans on Sept. 25, 2005.",https://assets.nflallday.com/editions/gridiron/2d822921-740a-46f4-bba8-b7458cb1dcf1/play_2d822921-740a-46f4-bba8-b7458cb1dcf1_gridiron_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,9000,7.6,455,https://nflallday.com/listing/moment/838
840,Thomas Jones,New York Jets,All,All,Rush,2008,13,2008-11-30 00:00:00.000,Loss,False,True,True,False,True,False,COMMON,0,"Just when the defense thought Thomas Jones was down, he popped back up and kept running for this 29-yard touchdown. How? Because when he was taken to the ground, he landed on top of a Denver defender and never actually touched the turf, allowing him to keep going for the score. Jones carried the ball 16 times in the game for 138 yards and two touchdowns in a 34-17 Jets loss to the Broncos on Nov. 30, 2008.",https://assets.nflallday.com/editions/gridiron/ee6699fc-b183-46d2-8590-e9a9cd9b6d63/play_ee6699fc-b183-46d2-8590-e9a9cd9b6d63_gridiron_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,9000,6.878734622144113,569,https://nflallday.com/listing/moment/840
